run_id,seed,map_size,obstacle_ratio,task_num,method,total_path_length,total_inspection_time,high_priority_avg_response_time,completed_task_num,task_sequence,algorithm_runtime_ms
532,1312,30x30,0.3,10,Proposed,0.0,0.0,0.0,0,,0.002
533,1313,30x30,0.3,10,FS,285.0,525.0,302.2222222222222,10,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10,1.519
534,1313,30x30,0.3,10,NNF,141.0,285.0,133.33333333333334,10,P3 -> P2 -> P6 -> P4 -> P8 -> P10 -> P1 -> P9 -> P5 -> P7,8.658
535,1313,30x30,0.3,10,AStarOnly,145.0,291.6666666666667,139.44444444444446,10,P3 -> P2 -> P6 -> P4 -> P10 -> P8 -> P1 -> P9 -> P5 -> P7,8.812
536,1313,30x30,0.3,10,Proposed,190.0,366.6666666666667,142.7777777777778,10,P8 -> P1 -> P10 -> P6 -> P3 -> P4 -> P7 -> P2 -> P9 -> P5,9.607
537,1314,30x30,0.3,10,FS,249.0,465.00000000000006,279.1666666666667,10,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10,1.167
538,1314,30x30,0.3,10,NNF,122.0,253.33333333333331,129.16666666666666,10,P6 -> P3 -> P7 -> P1 -> P2 -> P5 -> P9 -> P4 -> P10 -> P8,8.004
539,1314,30x30,0.3,10,AStarOnly,122.0,253.33333333333331,129.16666666666666,10,P6 -> P3 -> P7 -> P1 -> P2 -> P5 -> P9 -> P4 -> P10 -> P8,7.485
540,1314,30x30,0.3,10,Proposed,155.0,308.3333333333333,154.16666666666669,10,P6 -> P8 -> P9 -> P4 -> P10 -> P2 -> P7 -> P1 -> P3 -> P5,8.458
541,1315,30x30,0.3,10,FS,216.0,410.00000000000006,328.3333333333333,10,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10,1.042
542,1315,30x30,0.3,10,NNF,111.0,235.00000000000003,88.33333333333333,10,P6 -> P5 -> P7 -> P8 -> P2 -> P4 -> P10 -> P1 -> P9 -> P3,4.366
543,1315,30x30,0.3,10,AStarOnly,111.0,235.00000000000003,88.33333333333333,10,P6 -> P5 -> P7 -> P8 -> P2 -> P4 -> P10 -> P1 -> P9 -> P3,4.453
544,1315,30x30,0.3,10,Proposed,144.0,290.0,151.11111111111111,10,P9 -> P6 -> P5 -> P3 -> P1 -> P10 -> P8 -> P7 -> P2 -> P4,5.417
545,1316,30x30,0.3,10,FS,263.0,488.33333333333337,271.6666666666667,10,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10,1.723
546,1316,30x30,0.3,10,NNF,115.0,241.66666666666669,149.44444444444446,10,P8 -> P5 -> P4 -> P9 -> P3 -> P7 -> P10 -> P6 -> P2 -> P1,10.499
547,1316,30x30,0.3,10,AStarOnly,111.0,235.00000000000003,145.00000000000003,10,P8 -> P4 -> P5 -> P9 -> P3 -> P7 -> P10 -> P6 -> P2 -> P1,10.394
548,1316,30x30,0.3,10,Proposed,201.0,385.00000000000006,212.22222222222226,10,P4 -> P5 -> P2 -> P7 -> P6 -> P10 -> P3 -> P9 -> P8 -> P1,9.817
549,1317,30x30,0.3,10,FS,238.0,446.6666666666667,236.66666666666666,10,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10,1.281
550,1317,30x30,0.3,10,NNF,174.0,340.0,142.22222222222223,10,P1 -> P6 -> P7 -> P2 -> P3 -> P9 -> P10 -> P4 -> P5 -> P8,8.902
551,1317,30x30,0.3,10,AStarOnly,185.0,358.33333333333337,149.44444444444446,10,P1 -> P7 -> P2 -> P9 -> P10 -> P3 -> P6 -> P5 -> P8 -> P4,8.477
552,1317,30x30,0.3,10,Proposed,193.0,371.66666666666674,72.77777777777779,10,P6 -> P2 -> P7 -> P1 -> P5 -> P8 -> P3 -> P9 -> P10 -> P4,8.005
553,1318,30x30,0.3,10,FS,229.0,431.6666666666667,0.0,10,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10,1.113
554,1318,30x30,0.3,10,NNF,131.0,268.33333333333337,0.0,10,P1 -> P6 -> P10 -> P9 -> P2 -> P5 -> P8 -> P7 -> P4 -> P3,6.835
555,1318,30x30,0.3,10,AStarOnly,131.0,268.33333333333337,0.0,10,P1 -> P6 -> P10 -> P9 -> P2 -> P5 -> P8 -> P7 -> P4 -> P3,6.971
556,1318,30x30,0.3,10,Proposed,179.0,348.33333333333337,0.0,10,P1 -> P6 -> P9 -> P2 -> P4 -> P7 -> P5 -> P3 -> P8 -> P10,6.974
557,1319,30x30,0.3,10,FS,266.0,493.3333333333333,118.33333333333333,10,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10,1.488
558,1319,30x30,0.3,10,NNF,123.0,255.00000000000003,62.77777777777778,10,P6 -> P9 -> P1 -> P7 -> P2 -> P3 -> P10 -> P5 -> P4 -> P8,9.589
559,1319,30x30,0.3,10,AStarOnly,123.0,255.00000000000003,62.77777777777778,10,P6 -> P9 -> P1 -> P7 -> P2 -> P3 -> P10 -> P5 -> P4 -> P8,9.438
560,1319,30x30,0.3,10,Proposed,134.0,273.33333333333337,54.44444444444445,10,P6 -> P1 -> P9 -> P7 -> P2 -> P3 -> P10 -> P4 -> P8 -> P5,9.747
561,1400,30x30,0.3,20,FS,478.0,896.6666666666666,524.7222222222222,20,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20,2.043
562,1400,30x30,0.3,20,NNF,180.0,400.00000000000006,206.3888888888889,20,P7 -> P5 -> P20 -> P9 -> P17 -> P10 -> P13 -> P19 -> P12 -> P16 -> P6 -> P14 -> P11 -> P15 -> P4 -> P3 -> P1 -> P8 -> P18 -> P2,24.226
563,1400,30x30,0.3,20,AStarOnly,178.0,396.6666666666668,236.38888888888894,20,P7 -> P20 -> P13 -> P10 -> P17 -> P9 -> P5 -> P8 -> P18 -> P2 -> P16 -> P12 -> P19 -> P6 -> P14 -> P11 -> P15 -> P4 -> P3 -> P1,25.285
564,1400,30x30,0.3,20,Proposed,324.0,640.0,251.94444444444449,20,P10 -> P13 -> P20 -> P9 -> P19 -> P18 -> P12 -> P11 -> P15 -> P14 -> P6 -> P4 -> P5 -> P7 -> P8 -> P2 -> P16 -> P3 -> P1 -> P17,24.016
565,1401,30x30,0.3,20,FS,490.0,916.6666666666666,547.7777777777777,20,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20,3.05
566,1401,30x30,0.3,20,NNF,201.0,435.0,152.7777777777778,20,P5 -> P10 -> P4 -> P17 -> P9 -> P20 -> P2 -> P3 -> P12 -> P16 -> P1 -> P11 -> P8 -> P19 -> P14 -> P18 -> P15 -> P7 -> P6 -> P13,40.268
567,1401,30x30,0.3,20,AStarOnly,199.0,431.66666666666674,145.55555555555557,20,P10 -> P5 -> P4 -> P17 -> P9 -> P20 -> P2 -> P3 -> P12 -> P16 -> P1 -> P11 -> P8 -> P19 -> P14 -> P18 -> P15 -> P7 -> P6 -> P13,40.667
568,1401,30x30,0.3,20,Proposed,284.0,573.3333333333334,130.0,20,P10 -> P12 -> P4 -> P1 -> P8 -> P19 -> P11 -> P14 -> P2 -> P13 -> P18 -> P6 -> P15 -> P7 -> P9 -> P17 -> P20 -> P3 -> P16 -> P5,34.164
569,1402,30x30,0.3,20,FS,536.0,993.3333333333334,574.7222222222223,20,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20,2.959
570,1402,30x30,0.3,20,NNF,223.0,471.6666666666667,129.44444444444446,20,P4 -> P14 -> P8 -> P10 -> P15 -> P13 -> P11 -> P5 -> P7 -> P9 -> P18 -> P12 -> P2 -> P6 -> P16 -> P20 -> P3 -> P17 -> P1 -> P19,31.265
571,1402,30x30,0.3,20,AStarOnly,203.0,438.3333333333333,188.88888888888889,20,P14 -> P8 -> P10 -> P15 -> P13 -> P19 -> P5 -> P7 -> P9 -> P18 -> P12 -> P2 -> P6 -> P16 -> P20 -> P11 -> P1 -> P4 -> P3 -> P17,31.962
572,1402,30x30,0.3,20,Proposed,275.0,558.3333333333334,251.94444444444446,20,P14 -> P8 -> P10 -> P5 -> P7 -> P19 -> P11 -> P2 -> P20 -> P16 -> P3 -> P4 -> P1 -> P13 -> P15 -> P9 -> P12 -> P18 -> P6 -> P17,32.396
573,1403,30x30,0.3,20,FS,543.0,1005.0000000000002,658.7500000000001,20,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20,3.369
574,1403,30x30,0.3,20,NNF,226.0,476.6666666666667,263.125,20,P2 -> P11 -> P5 -> P19 -> P1 -> P20 -> P12 -> P6 -> P14 -> P18 -> P9 -> P4 -> P16 -> P7 -> P13 -> P8 -> P17 -> P15 -> P3 -> P10,36.426
575,1403,30x30,0.3,20,AStarOnly,211.0,451.6666666666667,244.58333333333334,20,P10 -> P2 -> P11 -> P5 -> P19 -> P1 -> P20 -> P12 -> P6 -> P14 -> P18 -> P9 -> P4 -> P16 -> P7 -> P13 -> P8 -> P17 -> P3 -> P15,33.43
576,1403,30x30,0.3,20,Proposed,370.0,716.6666666666666,208.95833333333337,20,P2 -> P19 -> P18 -> P9 -> P5 -> P10 -> P17 -> P8 -> P13 -> P7 -> P15 -> P11 -> P20 -> P6 -> P14 -> P12 -> P1 -> P4 -> P16 -> P3,32.768
577,1404,30x30,0.3,20,FS,604.0,1106.6666666666667,778.3333333333335,20,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20,3.469
578,1404,30x30,0.3,20,NNF,200.0,433.3333333333333,249.16666666666666,20,P14 -> P5 -> P10 -> P3 -> P6 -> P17 -> P16 -> P7 -> P15 -> P2 -> P9 -> P19 -> P11 -> P1 -> P13 -> P18 -> P4 -> P8 -> P12 -> P20,34.376
579,1404,30x30,0.3,20,AStarOnly,210.0,450.0,261.66666666666663,20,P14 -> P5 -> P10 -> P3 -> P6 -> P17 -> P16 -> P7 -> P15 -> P19 -> P9 -> P2 -> P11 -> P1 -> P13 -> P18 -> P4 -> P8 -> P12 -> P20,34.308
580,1404,30x30,0.3,20,Proposed,306.0,610.0000000000001,345.0,20,P10 -> P4 -> P13 -> P2 -> P19 -> P15 -> P9 -> P11 -> P1 -> P18 -> P8 -> P12 -> P16 -> P17 -> P3 -> P5 -> P6 -> P14 -> P7 -> P20,31.755
581,1405,30x30,0.3,20,FS,560.0,1033.3333333333333,686.6666666666666,20,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20,3.253
582,1405,30x30,0.3,20,NNF,201.0,434.99999999999994,262.2222222222222,20,P13 -> P3 -> P20 -> P2 -> P8 -> P1 -> P7 -> P9 -> P4 -> P16 -> P6 -> P18 -> P14 -> P17 -> P12 -> P11 -> P15 -> P19 -> P5 -> P10,37.069
583,1405,30x30,0.3,20,AStarOnly,227.0,478.3333333333333,267.22222222222223,20,P13 -> P3 -> P20 -> P2 -> P8 -> P1 -> P7 -> P9 -> P4 -> P16 -> P6 -> P18 -> P14 -> P12 -> P11 -> P17 -> P15 -> P19 -> P5 -> P10,38.577
584,1405,30x30,0.3,20,Proposed,420.0,800.0,156.11111111111111,20,P13 -> P10 -> P20 -> P5 -> P14 -> P12 -> P11 -> P8 -> P1 -> P7 -> P16 -> P4 -> P6 -> P9 -> P2 -> P3 -> P19 -> P17 -> P18 -> P15,31.864
585,1406,30x30,0.3,20,FS,485.0,908.3333333333333,577.0833333333333,20,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20,2.725
586,1406,30x30,0.3,20,NNF,190.0,416.6666666666667,195.83333333333334,20,P2 -> P13 -> P18 -> P11 -> P12 -> P15 -> P10 -> P3 -> P8 -> P20 -> P19 -> P14 -> P9 -> P1 -> P17 -> P5 -> P6 -> P16 -> P7 -> P4,28.227
587,1406,30x30,0.3,20,AStarOnly,194.0,423.33333333333337,150.41666666666666,20,P2 -> P13 -> P18 -> P11 -> P15 -> P12 -> P10 -> P3 -> P8 -> P20 -> P19 -> P1 -> P17 -> P5 -> P6 -> P16 -> P7 -> P4 -> P14 -> P9,28.702
588,1406,30x30,0.3,20,Proposed,322.0,636.6666666666666,124.16666666666669,20,P15 -> P11 -> P13 -> P18 -> P12 -> P10 -> P5 -> P17 -> P7 -> P4 -> P16 -> P8 -> P9 -> P20 -> P14 -> P19 -> P1 -> P6 -> P3 -> P2,30.801
589,1407,30x30,0.3,20,FS,525.0,975.0000000000001,697.2222222222223,20,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20,3.107
590,1407,30x30,0.3,20,NNF,163.0,371.6666666666667,213.33333333333334,20,P8 -> P9 -> P11 -> P20 -> P18 -> P16 -> P3 -> P5 -> P17 -> P10 -> P1 -> P2 -> P7 -> P6 -> P4 -> P19 -> P13 -> P15 -> P14 -> P12,29.471
591,1407,30x30,0.3,20,AStarOnly,187.0,411.66666666666663,123.8888888888889,20,P8 -> P18 -> P20 -> P11 -> P9 -> P15 -> P14 -> P12 -> P2 -> P7 -> P6 -> P4 -> P19 -> P13 -> P3 -> P5 -> P17 -> P10 -> P1 -> P16,30.969
592,1407,30x30,0.3,20,Proposed,273.0,555.0000000000001,125.55555555555556,20,P8 -> P16 -> P5 -> P3 -> P12 -> P14 -> P19 -> P13 -> P6 -> P4 -> P7 -> P2 -> P15 -> P11 -> P10 -> P17 -> P1 -> P20 -> P18 -> P9,28.958
593,1408,30x30,0.3,20,FS,437.0,828.3333333333334,366.9444444444444,20,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20,2.01
594,1408,30x30,0.3,20,NNF,147.0,345.0,217.7777777777778,20,P7 -> P20 -> P3 -> P4 -> P18 -> P2 -> P15 -> P19 -> P1 -> P12 -> P6 -> P9 -> P8 -> P17 -> P16 -> P14 -> P10 -> P13 -> P11 -> P5,27.289
595,1408,30x30,0.3,20,AStarOnly,166.0,376.66666666666674,218.33333333333337,20,P7 -> P20 -> P3 -> P4 -> P18 -> P2 -> P6 -> P9 -> P8 -> P12 -> P17 -> P16 -> P14 -> P10 -> P13 -> P11 -> P5 -> P15 -> P19 -> P1,28.18
596,1408,30x30,0.3,20,Proposed,270.0,550.0,189.72222222222226,20,P3 -> P4 -> P20 -> P5 -> P14 -> P8 -> P17 -> P6 -> P13 -> P11 -> P16 -> P9 -> P10 -> P12 -> P15 -> P1 -> P19 -> P2 -> P18 -> P7,26.775
597,1409,30x30,0.3,20,FS,509.0,948.3333333333334,633.6666666666667,20,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20,2.776
598,1409,30x30,0.3,20,NNF,171.0,385.0,133.66666666666669,20,P5 -> P15 -> P13 -> P17 -> P1 -> P16 -> P12 -> P4 -> P11 -> P8 -> P9 -> P7 -> P14 -> P10 -> P2 -> P19 -> P3 -> P18 -> P6 -> P20,33.816
599,1409,30x30,0.3,20,AStarOnly,171.0,385.0,133.66666666666669,20,P5 -> P15 -> P13 -> P17 -> P1 -> P16 -> P12 -> P4 -> P11 -> P8 -> P9 -> P7 -> P14 -> P10 -> P2 -> P19 -> P3 -> P18 -> P6 -> P20,33.968
600,1409,30x30,0.3,20,Proposed,303.0,605.0,140.33333333333334,20,P15 -> P5 -> P17 -> P1 -> P12 -> P9 -> P14 -> P7 -> P10 -> P19 -> P18 -> P3 -> P2 -> P20 -> P6 -> P11 -> P8 -> P4 -> P16 -> P13,35.012
601,1410,30x30,0.3,20,FS,472.0,886.6666666666667,347.9166666666667,20,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20,2.327
602,1410,30x30,0.3,20,NNF,145.0,341.6666666666666,185.41666666666666,20,P12 -> P8 -> P10 -> P1 -> P20 -> P19 -> P4 -> P7 -> P5 -> P2 -> P9 -> P17 -> P14 -> P6 -> P13 -> P15 -> P11 -> P3 -> P18 -> P16,21.6
603,1410,30x30,0.3,20,AStarOnly,145.0,341.6666666666666,185.41666666666666,20,P12 -> P8 -> P10 -> P1 -> P20 -> P19 -> P4 -> P7 -> P5 -> P2 -> P9 -> P17 -> P14 -> P6 -> P13 -> P15 -> P11 -> P3 -> P18 -> P16,21.619
604,1410,30x30,0.3,20,Proposed,307.0,611.6666666666667,160.0,20,P17 -> P2 -> P4 -> P19 -> P5 -> P8 -> P10 -> P1 -> P11 -> P13 -> P14 -> P7 -> P20 -> P9 -> P6 -> P3 -> P18 -> P12 -> P16 -> P15,22.919
605,1411,30x30,0.3,20,FS,483.0,905.0,510.0,20,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20,2.353
606,1411,30x30,0.3,20,NNF,203.0,438.33333333333337,128.66666666666669,20,P13 -> P12 -> P20 -> P18 -> P6 -> P10 -> P9 -> P11 -> P2 -> P4 -> P19 -> P3 -> P1 -> P16 -> P5 -> P7 -> P14 -> P15 -> P8 -> P17,27.856
607,1411,30x30,0.3,20,AStarOnly,203.0,438.33333333333337,128.66666666666669,20,P13 -> P12 -> P20 -> P18 -> P6 -> P10 -> P9 -> P11 -> P2 -> P4 -> P19 -> P3 -> P1 -> P16 -> P5 -> P7 -> P14 -> P15 -> P8 -> P17,26.991
608,1411,30x30,0.3,20,Proposed,265.0,541.6666666666667,140.00000000000003,20,P13 -> P12 -> P11 -> P4 -> P19 -> P2 -> P3 -> P9 -> P8 -> P14 -> P15 -> P5 -> P7 -> P6 -> P18 -> P20 -> P1 -> P16 -> P10 -> P17,29.456
609,1412,30x30,0.3,20,FS,486.0,910.0000000000001,716.6666666666669,20,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20,2.531
610,1412,30x30,0.3,20,NNF,176.0,393.3333333333333,282.22222222222223,20,P11 -> P6 -> P18 -> P13 -> P20 -> P8 -> P9 -> P12 -> P19 -> P15 -> P2 -> P5 -> P4 -> P3 -> P14 -> P17 -> P1 -> P7 -> P10 -> P16,27.374
611,1412,30x30,0.3,20,AStarOnly,181.0,401.66666666666663,263.88888888888886,20,P11 -> P6 -> P18 -> P13 -> P20 -> P9 -> P8 -> P19 -> P12 -> P15 -> P2 -> P5 -> P4 -> P3 -> P14 -> P17 -> P1 -> P10 -> P16 -> P7,27.698
612,1412,30x30,0.3,20,Proposed,269.0,548.3333333333334,162.22222222222223,20,P9 -> P2 -> P15 -> P14 -> P17 -> P16 -> P5 -> P10 -> P3 -> P4 -> P1 -> P20 -> P11 -> P6 -> P18 -> P13 -> P8 -> P19 -> P12 -> P7,25.368
613,1413,30x30,0.3,20,FS,399.0,764.9999999999998,389.99999999999994,20,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20,1.572
614,1413,30x30,0.3,20,NNF,192.0,420.0,162.29166666666669,20,P3 -> P6 -> P8 -> P5 -> P17 -> P14 -> P20 -> P18 -> P4 -> P9 -> P10 -> P16 -> P19 -> P13 -> P1 -> P12 -> P11 -> P7 -> P15 -> P2,22.007
615,1413,30x30,0.3,20,AStarOnly,192.0,420.00000000000006,166.87500000000003,20,P3 -> P6 -> P8 -> P5 -> P17 -> P14 -> P20 -> P19 -> P16 -> P13 -> P1 -> P12 -> P10 -> P9 -> P11 -> P18 -> P4 -> P15 -> P2 -> P7,21.588
616,1413,30x30,0.3,20,Proposed,272.0,553.3333333333333,151.25,20,P6 -> P14 -> P5 -> P17 -> P18 -> P4 -> P10 -> P13 -> P9 -> P19 -> P16 -> P12 -> P1 -> P15 -> P7 -> P20 -> P8 -> P3 -> P11 -> P2,21.915
617,1414,30x30,0.3,20,FS,500.0,933.3333333333336,662.7777777777779,20,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20,3.13
618,1414,30x30,0.3,20,NNF,177.0,394.99999999999994,139.44444444444443,20,P5 -> P6 -> P11 -> P16 -> P14 -> P19 -> P15 -> P8 -> P17 -> P1 -> P2 -> P7 -> P13 -> P12 -> P3 -> P10 -> P18 -> P20 -> P4 -> P9,33.696
619,1414,30x30,0.3,20,AStarOnly,177.0,394.99999999999994,139.44444444444443,20,P5 -> P6 -> P11 -> P16 -> P14 -> P19 -> P15 -> P8 -> P17 -> P1 -> P2 -> P7 -> P13 -> P12 -> P3 -> P10 -> P18 -> P20 -> P4 -> P9,33.815
620,1414,30x30,0.3,20,Proposed,361.0,701.6666666666667,112.22222222222224,20,P6 -> P16 -> P11 -> P14 -> P15 -> P2 -> P7 -> P13 -> P8 -> P20 -> P4 -> P10 -> P18 -> P1 -> P12 -> P19 -> P9 -> P3 -> P5 -> P17,35.328
621,1415,30x30,0.3,20,FS,433.0,821.6666666666666,557.0833333333334,20,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20,2.01
622,1415,30x30,0.3,20,NNF,167.0,378.33333333333337,128.75,20,P12 -> P19 -> P1 -> P10 -> P8 -> P7 -> P17 -> P15 -> P9 -> P14 -> P16 -> P11 -> P18 -> P13 -> P2 -> P20 -> P4 -> P5 -> P3 -> P6,24.833
623,1415,30x30,0.3,20,AStarOnly,167.0,378.33333333333337,128.75,20,P12 -> P19 -> P1 -> P10 -> P8 -> P7 -> P17 -> P15 -> P9 -> P14 -> P16 -> P11 -> P18 -> P13 -> P2 -> P20 -> P4 -> P5 -> P3 -> P6,24.385
624,1415,30x30,0.3,20,Proposed,279.0,565.0,139.16666666666669,20,P12 -> P10 -> P11 -> P14 -> P9 -> P15 -> P16 -> P17 -> P7 -> P8 -> P1 -> P18 -> P2 -> P13 -> P20 -> P3 -> P4 -> P5 -> P19 -> P6,23.243
625,1416,30x30,0.3,20,FS,636.0,1159.9999999999998,565.5555555555555,20,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20,3.527
626,1416,30x30,0.3,20,NNF,203.0,438.3333333333333,164.44444444444446,20,P11 -> P16 -> P9 -> P7 -> P1 -> P12 -> P14 -> P20 -> P15 -> P19 -> P2 -> P5 -> P18 -> P10 -> P3 -> P4 -> P17 -> P13 -> P8 -> P6,34.522
627,1416,30x30,0.3,20,AStarOnly,203.0,438.3333333333333,164.44444444444446,20,P11 -> P16 -> P9 -> P7 -> P1 -> P12 -> P14 -> P20 -> P15 -> P19 -> P2 -> P5 -> P18 -> P3 -> P10 -> P4 -> P17 -> P13 -> P8 -> P6,34.646
628,1416,30x30,0.3,20,Proposed,379.0,731.6666666666666,157.2222222222222,20,P11 -> P9 -> P7 -> P12 -> P15 -> P1 -> P20 -> P19 -> P13 -> P18 -> P3 -> P5 -> P2 -> P14 -> P10 -> P4 -> P17 -> P8 -> P16 -> P6,34.999
629,1417,30x30,0.3,20,FS,55.0,166.66666666666666,59.16666666666667,15,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15,0.191
630,1417,30x30,0.3,20,NNF,23.0,113.33333333333334,50.41666666666667,15,P2 -> P1 -> P8 -> P6 -> P4 -> P7 -> P12 -> P15 -> P9 -> P5 -> P3 -> P10 -> P13 -> P14 -> P11,1.328
631,1417,30x30,0.3,20,AStarOnly,22.0,111.66666666666669,72.91666666666667,15,P2 -> P5 -> P3 -> P13 -> P14 -> P10 -> P1 -> P11 -> P8 -> P6 -> P4 -> P7 -> P12 -> P15 -> P9,1.216
632,1417,30x30,0.3,20,Proposed,40.0,141.66666666666669,78.75000000000001,15,P10 -> P13 -> P3 -> P14 -> P2 -> P11 -> P4 -> P1 -> P15 -> P5 -> P8 -> P9 -> P7 -> P6 -> P12,1.339
633,1418,30x30,0.3,20,FS,592.0,1086.6666666666667,755.3333333333334,20,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20,3.354
634,1418,30x30,0.3,20,NNF,213.0,455.00000000000006,195.33333333333334,20,P20 -> P7 -> P10 -> P16 -> P17 -> P13 -> P4 -> P5 -> P1 -> P14 -> P3 -> P18 -> P2 -> P12 -> P15 -> P19 -> P9 -> P6 -> P8 -> P11,32.672
635,1418,30x30,0.3,20,AStarOnly,197.0,428.3333333333333,184.66666666666669,20,P20 -> P7 -> P10 -> P16 -> P17 -> P13 -> P4 -> P5 -> P1 -> P14 -> P3 -> P18 -> P2 -> P9 -> P19 -> P15 -> P12 -> P6 -> P8 -> P11,32.948
636,1418,30x30,0.3,20,Proposed,257.0,528.3333333333334,188.0,20,P9 -> P18 -> P3 -> P1 -> P14 -> P8 -> P11 -> P4 -> P20 -> P7 -> P10 -> P16 -> P17 -> P13 -> P5 -> P19 -> P12 -> P15 -> P6 -> P2,29.586
637,1419,30x30,0.3,20,FS,531.0,985.0,481.2962962962963,20,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20,3.079
638,1419,30x30,0.3,20,NNF,170.0,383.3333333333334,219.0740740740741,20,P8 -> P9 -> P13 -> P19 -> P5 -> P17 -> P2 -> P10 -> P14 -> P3 -> P15 -> P4 -> P20 -> P7 -> P12 -> P11 -> P18 -> P1 -> P6 -> P16,26.819
639,1419,30x30,0.3,20,AStarOnly,172.0,386.66666666666674,219.81481481481484,20,P8 -> P9 -> P13 -> P19 -> P5 -> P17 -> P2 -> P10 -> P14 -> P15 -> P3 -> P4 -> P20 -> P7 -> P12 -> P11 -> P18 -> P1 -> P6 -> P16,27.227
